RowID,OrderDate,OrderID,OrderLineID,PaymentType,Brand,ProductCategoryID,Category,ProductType,ProductID,ProductName,ShippingType,Delivery,CustomerID,Customer,City,State,Country,CustomerAge,Gender,Sector,Units,Tax,ProductPrice,InventoryUnits,OrderShipTime,OrderTotalDeliveryTime,ReturnFlag,DiscountAmount,Sales,Discount,GrossMargin,Carrier,ShippingTime,OrderYearMonth
29790,2025-03-15,12394944,I34712,Google Pay,LaserEdge,9009,Office,Laser Printer,100754,LaserPrint Pro,Two Day Delivery,Order Delayed,D1.719,Chanthy Afranie,San Antonio,Texas,USA,25 - 34,Female,Non-Premium,1,0.07,337,4,1,63.35,No,0,360.59,0.0,11.2,FasTrac,2.6,2025-03
29791,2025-03-15,12394944,I52727,Google Pay,AquaView,9010,Photography,Underwater Camera,100932,AquaCapture 8000,Two Day Delivery,Order Delayed,D1.719,Chanthy Afranie,San Antonio,Texas,USA,25 - 34,Female,Non-Premium,1,0.07,593,4,39,55.88,No,0,634.51,0.0,11.2,FasTrac,12.7,2025-03
29792,2025-03-15,12395374,I34364,Apple Pay,SolarFlare,9001,Accessories,Solar Panel,100749,SolarPanel X,Standard Delivery,Ontime Delivery,D1.450,Ashleigh Isabel,Linden,New Jersey,USA,75 - 84,Male,Premium,1,0.07,424,18,36,119.4,No,0,453.68,0.0,19.6,UPS,5,2025-03
29793,2025-03-15,12395374,I95777,Apple Pay,CyberTech,9002,Audio,Wireless Headphones,100768,AuraBass 700,Standard Delivery,Ontime Delivery,D1.450,Ashleigh Isabel,Linden,New Jersey,USA,75 - 84,Male,Premium,1,0.07,228,1,120,188.58,No,0,243.96,0.0,11.2,UPS,7.9,2025-03
29794,2025-03-15,12395374,I6007,Apple Pay,Futura,9005,Entertainment,Smart TV,100851,ViewMaster 75,Two Day Delivery,Ontime Delivery,D1.450,Ashleigh Isabel,Linden,New Jersey,USA,75 - 84,Male,Premium,1,0.07,316,5,21,39.08,No,22.12,316.0,0.07,-5.6,UPS,1.6,2025-03
29795,2025-03-15,12395374,I40963,Apple Pay,EcoCharge,9001,Accessories,Power Bank,100859,PowerBoost 40000,Two Day Delivery,Ontime Delivery,D1.450,Ashleigh Isabel,Linden,New Jersey,USA,75 - 84,Male,Premium,1,0.07,119,19,4,40.74,No,20.706,103.53,0.2,22,UPS,1.7,2025-03
29796,2025-03-15,12395374,I47840,Apple Pay,MegaByte,9012,Storage,External Hard Drive,100872,DataVault 16TB,Two Day Delivery,Ontime Delivery,D1.450,Ashleigh Isabel,Linden,New Jersey,USA,75 - 84,Male,Premium,1,0.07,613,85,33,44.79,No,125.665,502.66,0.25,13.6,UPS,1.9,2025-03
29797,2025-03-15,12395374,I52925,Apple Pay,VistaView,9004,Computing,Monitor,100882,ViewScape 48,Two Day Delivery,Order Delayed,D1.450,Ashleigh Isabel,Linden,New Jersey,USA,75 - 84,Male,Premium,1,0.07,898,48,20,68.61,No,0,960.86,0.0,-3.2,FasTrac,2.9,2025-03
29798,2025-03-15,12395374,I2944,Apple Pay,StreamLine,9002,Audio,Earbuds,100818,SonicBuds 7,Two Day Delivery,Order Delayed,D1.450,Ashleigh Isabel,Linden,New Jersey,USA,75 - 84,Male,Premium,1,0.07,182,0,19,51.49,No,17.654,176.54,0.1,-17.6,FasTrac,2.1,2025-03
29799,2025-03-15,12395374,I19260,Apple Pay,SmartGuard,9007,Home Automation,Home Automation,100734,SecureHome Plus,One Day Delivery,Order Delayed,D1.450,Ashleigh Isabel,Linden,New Jersey,USA,75 - 84,Male,Premium,1,0.07,44,10,6,30.96,No,9.02,36.08,0.25,-5.6,FedEx,1.3,2025-03
29800,2025-03-15,12395626,I30920,Amex,StarLink,9003,Communication,Satellite Phone,101000,SatCom X Pro Master Pro,One Day Delivery,Ontime Delivery,D1.612,Carolyn Lobaza,Atlanta,Georgia,USA,85 and more,Female,Non-Premium,1,0.07,417,0,4,12.36,No,0,446.19,0.0,4,FedEx,0.5,2025-03
29801,2025-03-15,12395626,I26719,Amex,SunCharge,9001,Accessories,Solar Charger,100911,SolarBoost 2000,Standard Delivery,Ontime Delivery,D1.612,Carolyn Lobaza,Atlanta,Georgia,USA,85 and more,Female,Non-Premium,1,0.07,198,11,10,139.24,No,40.59,162.36,0.25,4,FedEx,5.8,2025-03
29802,2025-03-15,12395626,I32599,Amex,TechPulse,9007,Home Automation,Smart Mirror,100790,MirrorPro Elite,Standard Delivery,Ontime Delivery,D1.612,Carolyn Lobaza,Atlanta,Georgia,USA,85 and more,Female,Non-Premium,1,0.07,909,98,84,129.25,No,186.345,745.38,0.25,4,FedEx,5.4,2025-03
29803,2025-03-15,12395626,I47608,Amex,BioGlow,9007,Home Automation,LED Lights,100916,GlowWave 8000,One Day Delivery,Order Delayed,D1.612,Carolyn Lobaza,Atlanta,Georgia,USA,85 and more,Female,Non-Premium,1,0.07,64,73,19,30.34,No,0,68.48,0.0,-3.2,FedEx,1.3,2025-03
29804,2025-03-15,12395688,I47245,Mastercard,GalaxyGear,9013,Wearable,Smart Glasses,100961,SmartGaze 9600,Standard Delivery,Ontime Delivery,D1.583,Paula Wielopolski,Fullerton,California,USA,45 - 54,Female,Non-Premium,1,0.07,514,79,66,96.96,No,0,549.98,0.0,8.8,FedEx,4,2025-03
29805,2025-03-15,12397147,I63761,Paypal,UltraScan,9001,Accessories,Barcode Scanner,100874,ScanMaster Supreme,Two Day Delivery,Ontime Delivery,D1.444,Aoife Lapa,Palatine,Illinois,USA,45 - 54,Male,Non-Premium,1,0.07,394,15,14,45.14,No,0,421.58,0.0,20.8,FasTrac,1.9,2025-03
29806,2025-03-15,12397147,I53374,Paypal,LaserEdge,9009,Office,Laser Printer,100840,LaserPrint Ultimate,Two Day Delivery,Ontime Delivery,D1.444,Aoife Lapa,Palatine,Illinois,USA,45 - 54,Male,Non-Premium,1,0.07,179,3,14,40.03,No,31.146,155.73,0.2,5.2,FasTrac,1.7,2025-03
29807,2025-03-15,12397147,I46230,Paypal,FireStorm,9011,Security,Fire Alarm,100762,FireGuard 2000,One Day Delivery,Ontime Delivery,D1.444,Aoife Lapa,Palatine,Illinois,USA,45 - 54,Male,Non-Premium,1,0.07,186,8,1,12.54,No,0,199.02,0.0,8.8,FedEx,0.5,2025-03
29808,2025-03-15,12397147,I36142,Paypal,TechPulse,9007,Home Automation,Smart Mirror,100876,MirrorPro Ultimate,Standard Delivery,Ontime Delivery,D1.444,Aoife Lapa,Palatine,Illinois,USA,45 - 54,Male,Non-Premium,1,0.07,937,89,14,92.04,No,47.787,955.74,0.05,-3.2,FedEx,3.8,2025-03
29809,2025-03-15,12397147,I67234,Paypal,AquaView,9010,Photography,Underwater Camera,101018,AquaCapture 32000,Standard Delivery,Ontime Delivery,D1.444,Aoife Lapa,Palatine,Illinois,USA,45 - 54,Male,Non-Premium,1,0.07,2220,6,18,101.41,No,113.22,2264.4,0.05,-4.4,FedEx,23.1,2025-03
29810,2025-03-15,12397147,I29737,Paypal,TechPulse,9007,Home Automation,Smart Mirror,100747,MirrorPro X,Standard Delivery,Ontime Delivery,D1.444,Aoife Lapa,Palatine,Illinois,USA,45 - 54,Male,Non-Premium,1,0.07,796,74,28,98.33,No,55.72,796.0,0.07,17.2,FedEx,4.1,2025-03
29811,2025-03-15,12397147,I5278,Paypal,Solaris,9011,Security,Security Camera,100987,SafeView 24K,Two Day Delivery,Order Delayed,D1.444,Aoife Lapa,Palatine,Illinois,USA,45 - 54,Male,Non-Premium,1,0.07,63,7,27,53.25,No,0,67.41,0.0,-8,FasTrac,2.2,2025-03
29812,2025-03-15,12397269,I55367,Visa,EcoCharge,9001,Accessories,Power Bank,100730,PowerBoost 5000,One Day Delivery,Ontime Delivery,D1.392,Joshua Hassall,Indianapolis,Indiana,USA,55 - 64,Male,Non-Premium,1,0.07,123,20,10,15.27,No,0,131.61,0.0,-4.4,FedEx,0.6,2025-03
29813,2025-03-15,12397269,I93713,Visa,GigaSound,9002,Audio,Amplifier,100795,SoundMax 3000,Two Day Delivery,Order Delayed,D1.392,Joshua Hassall,Indianapolis,Indiana,USA,55 - 64,Male,Non-Premium,1,0.07,557,4,22,71.52,No,114.185,456.74,0.25,-4.4,FasTrac,3,2025-03
29814,2025-03-15,12397269,I64676,Visa,Futura,9005,Entertainment,Smart TV,100937,ViewMaster 85,One Day Delivery,Order Delayed,D1.392,Joshua Hassall,Indianapolis,Indiana,USA,55 - 64,Male,Non-Premium,1,0.07,1291,2,7,26.78,No,0,1381.37,0.0,-16.4,FedEx,1.1,2025-03
29815,2025-03-15,12397269,I9793,Visa,EcoHeat,9007,Home Automation,Smart Thermostat,101006,HeatWave Master Pro,Two Day Delivery,Order Delayed,D1.392,Joshua Hassall,Indianapolis,Indiana,USA,55 - 64,Male,Non-Premium,1,0.07,154,70,24,62.21,Yes,0,164.78,0.0,-2,FasTrac,2.6,2025-03
29816,2025-03-15,12397524,I49282,Mastercard,TechZone,9003,Communication,Smartphone,100850,Photon X6,Two Day Delivery,Ontime Delivery,D1.105,Simon Norman,Dubuque,Iowa,USA,35 - 44,Male,Non-Premium,1,0.07,768,103,9,43.76,No,157.44,629.76,0.25,18.4,FasTrac,1.8,2025-03
29817,2025-03-15,12397524,I92967,Mastercard,UltraScan,9001,Accessories,Barcode Scanner,100831,ScanMaster Ultimate,Standard Delivery,Ontime Delivery,D1.105,Simon Norman,Dubuque,Iowa,USA,35 - 44,Male,Non-Premium,1,0.07,407,8,11,89.42,No,0,435.49,0.0,-5.6,FedEx,3.7,2025-03
29818,2025-03-15,12397524,I27026,Mastercard,FusionTech,9009,Office,Multi-Function Printer,100880,OfficeMaster Ultimate,Standard Delivery,Ontime Delivery,D1.105,Simon Norman,Dubuque,Iowa,USA,35 - 44,Male,Non-Premium,1,0.07,272,4,20,119.79,No,26.384,263.84,0.1,11.2,FedEx,5,2025-03
29819,2025-03-15,12397874,I72641,Mastercard,CyberTech,9002,Audio,Wireless Headphones,100811,AuraBass 900,Standard Delivery,Ontime Delivery,D1.1582,Chris Awada,Rochester,Minnesota,USA,18 - 24,Male,Non-Premium,1,0.07,226,14,37,101.45,No,39.324,196.62,0.2,11.2,FedEx,4.2,2025-03
29820,2025-03-15,12398056,I89597,Visa,EcoPower,9013,Wearable,Smart Watch,100942,LifeSync 7,Standard Delivery,Ontime Delivery,D1.300,Willem Tam,Grain Valley,Missouri,USA,18 - 24,Male,Premium,1,0.07,443,70,23,127.41,No,77.082,385.41,0.2,7.6,UPS,5.3,2025-03
29821,2025-03-15,12398056,I28625,Visa,Solaris,9011,Security,Security Camera,100815,SafeView 8K,Standard Delivery,Ontime Delivery,D1.300,Willem Tam,Grain Valley,Missouri,USA,18 - 24,Male,Premium,1,0.07,89,1,89,99.7,No,18.245,72.98,0.25,17.2,UPS,4.2,2025-03
29822,2025-03-15,12398056,I85059,Visa,LunarX,9005,Entertainment,Telescope,100965,StarScope 3200,Two Day Delivery,Ontime Delivery,D1.300,Willem Tam,Grain Valley,Missouri,USA,18 - 24,Male,Premium,1,0.07,1059,5,4,46.42,No,0,1133.13,0.0,17.2,UPS,1.9,2025-03
29823,2025-03-15,12398056,I38665,Visa,GalaxyGear,9013,Wearable,Smart Glasses,100875,SmartGaze 2400,Two Day Delivery,Ontime Delivery,D1.300,Willem Tam,Grain Valley,Missouri,USA,18 - 24,Male,Premium,1,0.07,745,95,10,40.1,No,72.265,722.65,0.1,4,UPS,1.7,2025-03
29824,2025-03-15,12398056,I20307,Visa,GigaSound,9002,Audio,Amplifier,100752,SoundMax 2000,Two Day Delivery,Ontime Delivery,D1.300,Willem Tam,Grain Valley,Missouri,USA,18 - 24,Male,Premium,1,0.07,974,1,8,38.88,No,134.412,896.08,0.15,-15.2,UPS,1.6,2025-03
29825,2025-03-15,12398056,I60443,Visa,Zenith,9005,Entertainment,Projector,100847,ViewMaster 120,Two Day Delivery,Order Delayed,D1.300,Willem Tam,Grain Valley,Missouri,USA,18 - 24,Male,Premium,1,0.07,363,3,2,53,No,0,388.41,0.0,5.2,FasTrac,2.2,2025-03
29826,2025-03-15,12398407,I77610,Amex,VistaView,9004,Computing,Monitor,100925,ViewScape 55,One Day Delivery,Ontime Delivery,D1.659,Rachel English,Savannah,Georgia,USA,85 and more,Male,Non-Premium,1,0.07,450,24,8,22.75,No,22.95,459.0,0.05,8.8,FedEx,0.9,2025-03
29827,2025-03-15,12398407,I79169,Amex,SolarCity,9007,Home Automation,Solar Power System,100974,SolarHome Master,Standard Delivery,Ontime Delivery,D1.659,Rachel English,Savannah,Georgia,USA,85 and more,Male,Non-Premium,1,0.07,896,63,30,118.5,No,0,958.72,0.0,-16.4,FedEx,4.9,2025-03
29828,2025-03-15,12398407,I4787,Amex,AstroWave,9006,Gaming,Gaming Console,100728,GameMaster X,Two Day Delivery,Order Delayed,D1.659,Rachel English,Savannah,Georgia,USA,85 and more,Male,Non-Premium,1,0.07,409,3,26,56.79,No,39.673,396.73,0.1,-2,FasTrac,2.4,2025-03
29829,2025-03-15,12398407,I51485,Amex,PureSound,9002,Audio,Noise-Canceling Headphones,100996,SilenceMax Master Pro,One Day Delivery,Order Delayed,D1.659,Rachel English,Savannah,Georgia,USA,85 and more,Male,Non-Premium,1,0.07,443,13,22,24.98,No,0,474.01,0.0,-4.4,FedEx,1,2025-03
29830,2025-03-15,12398654,I83799,Apple Pay,Electra,9002,Audio,Bluetooth Speaker,100810,SoundWave 4000,One Day Delivery,Ontime Delivery,D1.1783,John Wilson,Buffalo,New York,USA,75 - 84,Male,Premium,1,0.07,807,1,20,21.97,No,0,863.49,0.0,5.2,UPS,0.9,2025-03
29831,2025-03-15,123912066,I80385,Visa,MegaByte,9012,Storage,External Hard Drive,100786,DataVault 4TB,Standard Delivery,Ontime Delivery,D1.207,Jemma Fung,Chickamauga,Georgia,USA,18 - 24,Female,Non-Premium,1,0.07,463,83,33,77.12,No,23.613,472.26,0.05,-15.2,FedEx,3.2,2025-03
29832,2025-03-15,123912066,I18249,Visa,CosmoCell,9004,Computing,Tablet,100908,TabLink 20 Pro,Standard Delivery,Ontime Delivery,D1.207,Jemma Fung,Chickamauga,Georgia,USA,18 - 24,Female,Non-Premium,1,0.07,1062,75,25,91.35,No,184.788,923.94,0.2,-5.6,FedEx,3.8,2025-03
29833,2025-03-15,123912272,I51372,Visa,Nextron,9004,Computing,Laptop,100809,QuantumBook Ultimate,One Day Delivery,Ontime Delivery,D1.2000,Matthias Phelan,Budd Lake,New Jersey,USA,Less than 18,Male,Non-Premium,1,0.07,864,73,10,10.46,No,177.12,708.48,0.25,1.6,FedEx,0.4,2025-03
29834,2025-03-15,123914781,I9617,Paypal,PixelCorp,9004,Computing,Desktop Computer,100860,PixelStation Ultimate,Standard Delivery,Ontime Delivery,D1.1245,Peter Lorenzini,Braintree,Massachusetts,USA,55 - 64,Male,Premium,2,0.07,682,68,53,121.21,No,362.142,1207.14,0.3,2.8,UPS,5.1,2025-03
29835,2025-03-15,123914781,I97561,Paypal,SmartGuard,9007,Home Automation,Home Automation,100906,SecureHome Deluxe,Standard Delivery,Ontime Delivery,D1.1245,Peter Lorenzini,Braintree,Massachusetts,USA,55 - 64,Male,Premium,1,0.07,54,6,13,75.83,No,0,57.78,0.0,16,UPS,3.2,2025-03
29836,2025-03-15,123914781,I22335,Paypal,AeroTech,9010,Photography,Drone,101016,SkyCopter 8000,Standard Delivery,Ontime Delivery,D1.1245,Peter Lorenzini,Braintree,Massachusetts,USA,55 - 64,Male,Premium,1,0.07,2325,20,10,73.12,Yes,404.55,2022.75,0.2,-20,UPS,21.2,2025-03
29837,2025-03-15,123914926,I96716,Paypal,LaserEdge,9009,Office,Laser Printer,100797,LaserPrint Elite,Standard Delivery,Ontime Delivery,D1.578,Natasha Kwan,Goldsboro,North Carolina,USA,35 - 44,Female,Non-Premium,1,0.07,272,0,25,82.21,No,62.832,209.44,0.3,13.6,FedEx,3.4,2025-03
29838,2025-03-15,123914926,I21217,Paypal,EcoHeat,9007,Home Automation,Smart Thermostat,100877,HeatWave Supreme,Standard Delivery,Ontime Delivery,D1.578,Natasha Kwan,Goldsboro,North Carolina,USA,35 - 44,Female,Non-Premium,1,0.07,235,97,14,93.5,No,48.175,192.7,0.25,-3.2,FedEx,3.9,2025-03
29839,2025-03-15,123914926,I15412,Paypal,CosmoCell,9004,Computing,Tablet,100865,TabLink 15 Pro,Two Day Delivery,Order Delayed,D1.578,Natasha Kwan,Goldsboro,North Carolina,USA,35 - 44,Female,Non-Premium,1,0.07,724,20,19,51.03,No,99.912,666.08,0.15,8.8,FasTrac,2.1,2025-03
29840,2025-03-15,123914926,I81196,Paypal,EcoHeat,9007,Home Automation,Smart Thermostat,101006,HeatWave Master Pro,Two Day Delivery,Order Delayed,D1.578,Natasha Kwan,Goldsboro,North Carolina,USA,35 - 44,Female,Non-Premium,1,0.07,154,70,1,48.18,No,31.57,126.28,0.25,-14,FasTrac,2,2025-03
29841,2025-03-15,123915197,I39650,Visa,SmartGuard,9007,Home Automation,Home Automation,100863,SecureHome Supreme,Two Day Delivery,Ontime Delivery,D1.965,Gaby Brassil,New York,New York,USA,55 - 64,Female,Non-Premium,1,0.07,37,83,9,47.75,No,3.589,35.89,0.1,7.6,FasTrac,2,2025-03
29842,2025-03-15,123915197,I39359,Visa,AstroWave,9006,Gaming,Gaming Console,100728,GameMaster X,Two Day Delivery,Ontime Delivery,D1.965,Gaby Brassil,New York,New York,USA,55 - 64,Female,Non-Premium,1,0.07,409,3,9,46.15,No,83.845,335.38,0.25,2.8,FasTrac,1.9,2025-03
29843,2025-03-15,123915197,I34295,Visa,UltraScan,9001,Accessories,Barcode Scanner,101003,ScanMaster Master Master,Standard Delivery,Ontime Delivery,D1.965,Gaby Brassil,New York,New York,USA,55 - 64,Female,Non-Premium,1,0.07,477,10,2,112.03,No,0,510.39,0.0,-4.4,FedEx,4.7,2025-03
29844,2025-03-15,123915197,I48869,Visa,Quantum,9004,Computing,Tablet,100812,TabLink 15,Standard Delivery,Ontime Delivery,D1.965,Gaby Brassil,New York,New York,USA,55 - 64,Female,Non-Premium,1,0.07,963,59,12,89.19,No,167.562,837.81,0.2,12.4,FedEx,3.7,2025-03
29845,2025-03-15,123915197,I43500,Visa,GalaxyGear,9013,Wearable,Smart Glasses,100961,SmartGaze 9600,Standard Delivery,Ontime Delivery,D1.965,Gaby Brassil,New York,New York,USA,55 - 64,Female,Non-Premium,1,0.07,514,79,40,121.31,Yes,0,549.98,0.0,-20,FedEx,5.1,2025-03
29846,2025-03-15,123915389,I47077,Mastercard,Zenith,9005,Entertainment,Projector,100976,ViewMaster 250,Standard Delivery,Ontime Delivery,D1.253,Dana Park,Stone Mountain,Georgia,USA,Less than 18,Female,Non-Premium,1,0.07,957,3,17,124.53,No,48.807,976.14,0.05,11.2,FedEx,5.2,2025-03
29847,2025-03-15,123915544,I23343,Amex,TechPulse,9007,Home Automation,Smart Mirror,100790,MirrorPro Elite,Two Day Delivery,Order Delayed,D1.1140,Ryan Cheung,Peachtree City,Georgia,USA,45 - 54,Male,Premium,1,0.07,909,98,24,53.72,No,209.979,699.93,0.3,-16.4,FasTrac,2.2,2025-03
29848,2025-03-15,123915544,I41799,Amex,CloudLink,9012,Storage,Cloud Storage,100971,CloudSync 64TB,One Day Delivery,Order Delayed,D1.1140,Ryan Cheung,Peachtree City,Georgia,USA,45 - 54,Male,Premium,2,0.07,362,90,3,34.29,No,192.222,640.74,0.3,-12.8,FedEx,1.4,2025-03
29849,2025-03-15,123915544,I34220,Amex,FusionTech,9009,Office,Multi-Function Printer,100837,OfficeMaster Mega,One Day Delivery,Ontime Delivery,D1.1140,Ryan Cheung,Peachtree City,Georgia,USA,45 - 54,Male,Premium,1,0.07,164,0,0,3.58,No,8.364,167.28,0.05,-0.8,UPS,0.1,2025-03
29850,2025-03-15,123915544,I18916,Amex,Nextron,9004,Computing,Laptop,100766,QuantumBook Elite,Two Day Delivery,Ontime Delivery,D1.1140,Ryan Cheung,Peachtree City,Georgia,USA,45 - 54,Male,Premium,1,0.07,816,35,13,45.96,No,0,873.12,0.0,5.2,UPS,1.9,2025-03
29851,2025-03-15,123915544,I64061,Amex,Zenith,9005,Entertainment,Projector,100847,ViewMaster 120,Two Day Delivery,Ontime Delivery,D1.1140,Ryan Cheung,Peachtree City,Georgia,USA,45 - 54,Male,Premium,1,0.07,363,3,21,44.65,No,0,388.41,0.0,12.4,UPS,1.9,2025-03
29852,2025-03-15,123915544,I97515,Amex,FireStorm,9011,Security,Fire Alarm,100762,FireGuard 2000,Two Day Delivery,Order Delayed,D1.1140,Ryan Cheung,Peachtree City,Georgia,USA,45 - 54,Male,Premium,1,0.07,186,8,26,53.16,No,0,199.02,0.0,7.6,FasTrac,2.2,2025-03
29853,2025-03-15,123915544,I83671,Amex,LaserEdge,9009,Office,Laser Printer,100797,LaserPrint Elite,One Day Delivery,Order Delayed,D1.1140,Ryan Cheung,Peachtree City,Georgia,USA,45 - 54,Male,Premium,1,0.07,272,0,13,33.23,No,0,291.04,0.0,19.6,FedEx,1.4,2025-03
29854,2025-03-15,123915816,I63649,Visa,CyberTech,9002,Audio,Wireless Headphones,100897,AuraBass 1200,Standard Delivery,Ontime Delivery,D1.128,Emma Ponton,Franklin,North Carolina,USA,45 - 54,Male,Non-Premium,1,0.07,188,4,10,109.04,No,0,201.16,0.0,-4.4,FedEx,4.5,2025-03
29855,2025-03-15,123915822,I6243,Paypal,Solaris,9011,Security,Security Camera,100944,SafeView 20K,Standard Delivery,Ontime Delivery,D1.1651,Kieren Wu,Los Angeles,California,USA,18 - 24,Male,Non-Premium,1,0.07,78,2,42,101.12,No,18.018,60.06,0.3,16,FedEx,4.2,2025-03
29856,2025-03-15,123916104,I97797,Mastercard,FireStorm,9011,Security,Fire Alarm,100848,FireGuard 4000,One Day Delivery,Ontime Delivery,D1.1677,Steen Quick,Holland,Michigan,USA,18 - 24,Male,Non-Premium,1,0.07,178,10,4,11.53,No,0,190.46,0.0,-3.2,FedEx,0.5,2025-03
29857,2025-03-15,123916104,I42461,Mastercard,VivoSync,9013,Wearable,Fitness Tracker,100740,FitSync 5,Standard Delivery,Ontime Delivery,D1.1677,Steen Quick,Holland,Michigan,USA,18 - 24,Male,Non-Premium,1,0.07,152,75,74,181.99,No,0,162.64,0.0,-11.6,FedEx,7.6,2025-03
29858,2025-03-15,123916104,I9782,Mastercard,SolarFlare,9001,Accessories,Solar Panel,100878,SolarPanel Ultimate,Standard Delivery,Ontime Delivery,D1.1677,Steen Quick,Holland,Michigan,USA,18 - 24,Male,Non-Premium,1,0.07,757,13,16,35.83,No,38.607,772.14,0.05,-4.4,FedEx,1.5,2025-03
29859,2025-03-15,123916104,I61996,Mastercard,PureSound,9002,Audio,Noise-Canceling Headphones,100867,SilenceMax Supreme,Two Day Delivery,Order Delayed,D1.1677,Steen Quick,Holland,Michigan,USA,18 - 24,Male,Non-Premium,1,0.07,275,10,10,53.63,No,0,294.25,0.0,-16.4,FasTrac,2.2,2025-03
29860,2025-03-15,123916104,I598,Mastercard,SolarCity,9007,Home Automation,Solar Power System,101017,SolarHome Master Pro,Two Day Delivery,Order Delayed,D1.1677,Steen Quick,Holland,Michigan,USA,18 - 24,Male,Non-Premium,1,0.07,564,80,14,63.91,No,98.136,490.68,0.2,-11.6,FasTrac,2.7,2025-03
29861,2025-03-15,123916104,I78467,Mastercard,CyberTech,9002,Audio,Wireless Headphones,100768,AuraBass 700,Standard Delivery,Ontime Delivery,D1.1677,Steen Quick,Holland,Michigan,USA,18 - 24,Male,Non-Premium,1,0.07,228,1,189,226.83,Yes,31.464,209.76,0.15,-2,FedEx,9.5,2025-03
29862,2025-03-15,123916380,I26400,Visa,FusionTech,9009,Office,Multi-Function Printer,100751,OfficeMaster Pro,Two Day Delivery,Order Delayed,D1.158,Stephen Harris,Walpole,Massachusetts,USA,65 - 74,Male,Premium,1,0.07,152,3,26,57.36,No,35.112,117.04,0.3,-11.6,FasTrac,2.4,2025-03
29863,2025-03-15,123916380,I53409,Visa,VivoSync,9013,Wearable,Fitness Tracker,100783,FitSync 7,Two Day Delivery,Order Delayed,D1.158,Stephen Harris,Walpole,Massachusetts,USA,65 - 74,Male,Premium,1,0.07,258,22,14,50.66,No,0,276.06,0.0,8.8,FasTrac,2.1,2025-03
29864,2025-03-15,123916380,I21230,Visa,SolarCity,9007,Home Automation,Solar Power System,100802,SolarHome Elite,Standard Delivery,Ontime Delivery,D1.158,Stephen Harris,Walpole,Massachusetts,USA,65 - 74,Male,Premium,1,0.07,859,76,23,89.67,Yes,83.323,833.23,0.1,7.6,UPS,3.7,2025-03
29865,2025-03-15,123916463,I47392,Visa,CyberTech,9002,Audio,Wireless Headphones,100768,AuraBass 700,Standard Delivery,Ontime Delivery,D1.720,Anna Steiner,Carson,California,USA,35 - 44,Female,Non-Premium,1,0.07,228,1,122,193.19,No,0,243.96,0.0,4,FedEx,8,2025-03
29866,2025-03-15,123916463,I35568,Visa,SolarFlare,9001,Accessories,Solar Panel,100749,SolarPanel X,Standard Delivery,Ontime Delivery,D1.720,Anna Steiner,Carson,California,USA,35 - 44,Female,Non-Premium,1,0.07,424,18,54,79.29,No,58.512,390.08,0.15,4,FedEx,3.3,2025-03
29867,2025-03-15,123918219,I32837,Visa,EcoCharge,9001,Accessories,Power Bank,100902,PowerBoost 80000,Standard Delivery,Ontime Delivery,D1.1175,Louise-Marie Greenaway,Nashville,Tennessee,USA,75 - 84,Female,Non-Premium,1,0.07,200,13,6,87.64,No,0,214.0,0.0,4,FedEx,3.7,2025-03
29868,2025-03-15,123918219,I7396,Visa,GalaxyGear,9013,Wearable,Smart Glasses,100875,SmartGaze 2400,Standard Delivery,Ontime Delivery,D1.1175,Louise-Marie Greenaway,Nashville,Tennessee,USA,75 - 84,Female,Non-Premium,1,0.07,745,95,5,98.34,No,0,797.15,0.0,-15.2,FedEx,4.1,2025-03
29869,2025-03-15,123918219,I7819,Visa,VivoSync,9013,Wearable,Fitness Tracker,100955,FitSync 20,Standard Delivery,Ontime Delivery,D1.1175,Louise-Marie Greenaway,Nashville,Tennessee,USA,75 - 84,Female,Non-Premium,1,0.07,337,112,5,79.88,No,69.085,276.34,0.25,2.8,FedEx,3.3,2025-03
29870,2025-03-15,123918219,I98515,Visa,NeoVision,9013,Wearable,VR Headset,100948,VRXperience Pro Master,Standard Delivery,Ontime Delivery,D1.1175,Louise-Marie Greenaway,Nashville,Tennessee,USA,75 - 84,Female,Non-Premium,1,0.07,1163,124,26,122.96,No,238.415,953.66,0.25,-11.6,FedEx,5.1,2025-03
29871,2025-03-15,123918219,I99646,Visa,Electra,9002,Audio,Bluetooth Speaker,100939,SoundWave 7000,Two Day Delivery,Ontime Delivery,D1.1175,Louise-Marie Greenaway,Nashville,Tennessee,USA,75 - 84,Female,Non-Premium,1,0.07,699,13,12,36.93,No,0,747.93,0.0,0.4,FedEx,1.5,2025-03
29872,2025-03-15,123918219,I50494,Visa,AquaView,9010,Photography,Underwater Camera,100975,AquaCapture 16000,Two Day Delivery,Order Delayed,D1.1175,Louise-Marie Greenaway,Nashville,Tennessee,USA,75 - 84,Female,Non-Premium,1,0.07,2093,29,2,70.77,No,0,2239.51,0.0,5.2,FasTrac,16.1,2025-03
